review_body,stars,product_category
Luz blanca no sé si por error,1,sports
"me llego y vi que tiene un logo raro en el frontal de la mochila que no se puede quitar ni rascando. Por que se ha pasado el plazo de devolución, que si no la devolvía, es horrible.",1,pc
"Hay que ir con cuidado porque es de cristal y muy alto, pero es perfecto para tallarines y espaguetis. Lo recomiendo.",5,home
"Bikini bonito. Cola de sirena incómoda, difícil de poner y se sale de los pies, no lo recomiendo.",2,apparel
"Producto correcto cumple con lo que indica, pero la pantalla es casi no se ve en el exterior, muy poco brillo. Vas a ciegas.",2,electronics
"Los materiales de la funda son buenos, se ajusta perfectamente al teléfono, las esquinas vienen reforzadas y protege bien. Ahora bien, los colores de la funda no se corresponden con los de la foto, la funda es mucho más oscura, y las hojas no se distinguen bien del fondo. Además, el dibujo viene superpuesto al plástico, lo cual me da la sensación de que se desgastará el dibujo muy rápido.",3,apparel
"Todo muy bien, llegó cuando esperaba y muy bien empaquetado . Es un ron muy bueno y difícil de encontrar en Madrid",5,other
"Va genial la instale en una autocaravana muy buena para utilizar , de noche se ve muy bien , contento con la compra .",4,wireless
"La correa de sujeción es bastante incómoda al cuello, raspa y llega hacer daño. También es bastante incómoda de colocar ya que de la forma que tiene cosida la correa hay que estar mirando si se pone bien para que no moleste todavía más. No la volvería a comprar.",2,luggage
Me anime a probar la mascarilla por las opiniones positivas que tenia y no me ha gustado nada. El olor es agradable pero el pelo no brilla y queda apelmazado yo no la recomendaria para un cabello seco,2,beauty
"La caja vino un poco aplastada, no está bien cosido a los dedos (queda un poco de lado la parte de silicona) pero vamos que por lo que vale no le puedes pedir más. En cuanto al pelo, si que retira pelo y es fácil de limpiar el guante.",2,home
"Llevo varios meses suscrita ha este producto y estaba encantada, con la calidad y el precio unos 0.15 cent la unidad. Este mes han subido 7 € la caja suponiendo unos 0,20 cent la unidad, lo siento por este precio compro los del Lidl q calidad precio tb estan muy bien. No se han cortado, impresionante y decepcionada, ha este paso no me compensa ni el.prime",1,drugstore
Quizás la única pega que le pongo es lo complicado que es ajustar la carrera y que suena más de lo que me esperaba.,3,home_improvement
"Aunque está claro este tipo de artículos pagas ""el diseño"" la verdad que la calidad de las hojas deja bastante que desear, las hojas son muy finas, como se suele decir de ""papel de fumar"". Por lo demás bien, la portada bien resistente, el diseño bonito, pero lo dicho, la calidad de las hojas pobre, además son de una raya.",3,home
Los elementos se adaptan a mi camera pero el palo selfie no. Por el precio esta bien,3,camera
Era para un regalo y quién lo recibió está encantado si que no puedo pedir más.,4,book
"Creo que no va bien a todas las mujeres.Me arrepiento de la compra porque no la puedo usar. Yo siempre uss una copa menstrual normal y estoy encantada.Queria algo diferente, pero no puedo usarla.",1,personal_care_appliances
Muy buena calidad La cámara se ve perfecta y el altavoz se escucha perfecto Llegada muy rápida,5,wireless
"No cumple mis espectativas, pense que era acero y no lo es.No tiene la calidad que esperaba.Mientras dure disfrutare de ella el diseñi es chulo.",3,jewelry
"Muy monas, quedan bastante bien",4,apparel
"Tamaño pequeño. Llegó arrugado y no se ha ido la forma. Si escribes y lo dejas dias no se acaba de borrar del todo, no obstante cumole la función para la que lo compré.",3,home
"Compré el producto porque era para la conga 1390. El cepillo central no sirve porque no encaja, y hoy me he encontrado por casa un cepillo lateral, porque se ha soltado solo...",1,home
"Está muy bien. Muy resistente. Amplia. Tiene un cubito para tirar cómodamente la orina. La única pega quizás la unión del soporte en el que va el cubito a la silla, que en mi cado lo hice con unas bridas de plástico. Finalmente muy contento.",4,furniture
"El producto mas barato que en tienda, el mismo material y mismo diseño. El tamaño es adecuado. Para arroz no sirve porque se pierde un poco por los agujeros",3,home
Sin más... para guardar el chupete de mi bebé y que no se pierda con tanta facilidad...aunque las cadenas van mejor...no lo hemos usado mucho,2,baby_product
"Todos los botones tienen la misma función. El aparato sólo funciona cuando de los botones está siendo pulsado, es decir, si lo sueltas para. Todas las luces de encienden a la vez mientras sale el humo. En mi opinión, no debería ser así, debería haber funciones diferentes; una que se quedarán las luces encendidas sin humo, otra que fuese solo humo sin luces, otra humo y luces durante unos segundos y la última que se funcionase en fases de 15 min por ejemplo automáticamente. Pero no, solo funciona si estás apretando uno de los botones.",2,musical_instruments
"Lo compré para regalarlo, y lo volvería a hacer Es un clásico tanto para niños como para adultos Si tenéis la oportunidad de leerle, no la dejéis escapar",2,book
100% recomendable. Ya llevo usandolos un tiempo y el material sigue igual. 100% estancos asi que genial porque no se sale ningun liquido.,5,home
Va perfecta y con el cristal templado también,5,wireless
COMO OPINO DE UN PRODUCTO QUE PEDI HACE DOS MESES SI TODAVIA NO LO HE RECIBIDO,1,pet_products
"Fácil de colocar, cómodo y elegante",4,automotive
"Auriculares de gran calidad y a un precio inmejorable , de todos los bluetooth que he probado son los mejores .",5,electronics
La he tenido que devolver porque la firmeza es demasiado baja.,2,home
Para atornillarlas en la pared van muy bien pero si quieres pegarlas con la cinta adhesiva que incorporan te van a decepcionar.,3,home_improvement
"Lo tengo de poco tiempo y la verdad k es una mierda no saca nada no tiene fuerza pa sacar mocos, no lo recomiendo para nadie porque lo compré para mi bebe de 3meses y no saca nada, es una mentira todo los opiniones positivos",1,baby_product
A los niños les ha encantado,5,book
"Quería probarlas, pero su calidad es malísima.",2,beauty
"Uno de los cables ya no funciona y no van en todos los móviles, yo lo cogí para un Xiaomi y no funcionan. No son carga rápida.",2,wireless
"En la foto aparecen tres cajas y en la descripción no se hace referencia a las unidades de que consta el artículo, por lo que induce a engaño.",2,other
"Mi talla es la 36 y por los comentarios que indicaban que tallaba muy pequeño elegí la talla M, y resultó enorme. El color tampoco corresponde, es un rosa oscuro. Al parecer no se puede devolver o cambiar, así que tendré que regalarlo. Al final lo barato resulta caro",2,apparel
"Muy recomendable, se adapta perfectamente a todas aquellas bicicletas sin ojales para las que es difícil encontrar un portabultos.",5,sports
Un capricho como otro la calidad de sonido no es perfecta pero se oye bastante bien,3,wireless
"Envío rapidísimo. La calidad parece buena, es flexible y el cierre bastante bueno. La desilusion es que venga en una bolsita de plástico junto con una de tela, en vez de una caja.",4,jewelry
El producto es tal y como lo esperaba. Su utilización es para gabinete de estética.,5,industrial_supplies
Buen mterial y muñecos un poco articulados. Lo q menos me gusta es que la tapa de la carabana ( mitad superior) queda sobrepuesta y no engancha con nada... es poco estable. Por poner una pega.,4,toy
Se mancha mucho más que otros protectores. Por lo q no es el más recomendable,2,wireless
"El único inconveniente, es que es algo pequeño.Por lo demás es perfecto para los zapatos y prendas de ante..",4,shoes
No tiene el rendimiento de la original pero por el precio recomendable para no quedarte tirado.,4,wireless
"El mecanismo funciona correctamente, pero sale muy caro, te obligan a comprarlo completo, cuando lo que falla son las piezas de plástico que van dentro y que se desmontan muy facilmente.",3,home_improvement
Tanto el envío como el producto fueron correctos. Lo compré para un regalo y gustó. Está bien para practicar la papiroflexia.,3,office_product
Lo que pedia a buen precio,5,drugstore
"Parto de la base de que me parecen abusivos los precios de los libros de texto, y más para infantil. Por lo demás, tanto los contenidos como los materiales tienen una calidad media/baja.",3,book
"Potencia suficiente para vídeo, música, videojuegos, etc... Dispone de regulación de tone. La calidad de sonido es buena y se vuelve decente desde algo más de media ruleta de volumen para arriba. Tamaño no apto para escritorios pequeños, conviene fijarse en las medidas. Diseño bonito y calidad de construcción buena sin materiales sobresalientes o acabados de lujo.",3,pc
Calidad preciso muy bien,5,sports
El cojín es de buena calidad pero demasiado gordo y robusto para mi gusto. A mi me gustan más blandos.,3,home
"Buen producto, y muy buena compañía me atendieron perfectamente cuando la compañía de reparto no me dio el servicio esperado",4,sports
Te deja el pelo como de peluquería y no estropea nada el pelo.,5,personal_care_appliances
"Es justo lo que necesitaba, pero se despega un poco en los bordes. Tendré que usar un poco de pegamento.",4,automotive
Terrible. Demasiado pequeños para los pulgares de un adulto medio... No sirvió...,1,toy
Necesito una factura,1,office_product
Buena relación calidad precio y servicio extraordinario. No entiendo porque tienes que hacer los comentarios tan extensos para dar tu opinion.,5,electronics
El acabado es bueno pero es dificil de ajustar. O la dejas floja y se mueve o al apretarla se empieza a deformar por abajo.,3,automotive
"Esta cadena es muy mala, con tan sólo 5 salidas, ya no sirve, hace mucho ruido y la he tenido que cambiar",1,sports
"Por lo general es buena compra. Llego en dos días y es fácil de montar. Pero le doy 4 estrellas porque no tiene prevista fijación de correas a camas de canapé de 1,50 pues las correas son muy cortas, aunque si es para un bebe pequeño el peso de colchón aguanta barandilla perfectamente.",4,baby_product
"Muy bonito, era para regalo.",3,jewelry
"La calidad es buena, más o menos lo que esperaba",4,sports
Todo correcto y kit muy completo,5,electronics
"El collar está muy bien por el precio que tiene. Pedí dos, lo que hay que tener en cuenta es que es muy fino.",5,jewelry
Poco más que añadir. Era lo que esperaba.,4,office_product
Lo bueno era que Hacia lo q te decía....pero lo malo q dejo de funcionar en 6 meses.,2,lawn_and_garden
No le gustan nada a mi perrita sólo los usa para jugar pero morderlos nada de nada,1,pet_products
"Todo perfecto, en tiempo y en producto, buenas información de seguimiento del producto y PowerPoint embalaje y conservación del mismo.",5,electronics
No son de mucha calidad,2,electronics
"Llevo un año con el móvil y va de puta madre, el único inconveniente, el tipo C, estoy teniendo muchos problemas para cargar el móvil y para escuchar música con los auriculares (no se conecta bien, se desenchufa). Por otro lado, los primeros cinco/seis meses la batería me duraba día y medio, ahora ya casi no llega al final del día... Todo lo demás genial.",3,wireless
"ME VINO DEFECTUOSO Y NO ME ESCUCHABAN BIEN Y AL COMUNICARLO, ME LO CAMBIARON POR OTRO QUE SÍ QUE SE ESCUCHA BIEN, ASÍ QUE LO RECOMIENDO.",4,electronics
